year,team,wins,losses,win_loss_perc,points_diff,total_yards,plays_offense,yds_per_play_offense,turnovers,fumbles_lost,first_down,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_net_yds_per_att,pass_fd,rush_att,rush_yds,rush_td,rush_yds_per_att,rush_fd,penalties,penalties_yds,pen_fd,score_pct,turnover_pct,exp_pts_tot
bin_0,Atlanta Falcons,4,bin_2,bin_0,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_2,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_1,bin_0,bin_1,bin_2,bin_0,bin_1,bin_1,bin_0
bin_0,Seattle Seahawks,10,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_0,bin_0,bin_1,bin_1,bin_0,bin_0,bin_0,bin_1,bin_1,bin_1
bin_0,Arizona Cardinals,8,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_0,bin_0,bin_0,bin_0,bin_3,bin_3,bin_1,bin_1,bin_2,bin_1
bin_0,San Francisco 49ers,5,bin_2,bin_1,bin_0,bin_0,bin_0,bin_0,bin_2,bin_2,bin_0,bin_0,bin_1,bin_0,bin_0,bin_1,bin_0,bin_0,bin_0,bin_0,bin_0,bin_1,bin_0,bin_1,bin_1,bin_0,bin_0,bin_2,bin_0
bin_0,St. Louis Rams,3,bin_3,bin_0,bin_0,bin_1,bin_1,bin_0,bin_3,bin_1,bin_1,bin_1,bin_2,bin_1,bin_0,bin_3,bin_1,bin_1,bin_1,bin_0,bin_0,bin_1,bin_0,bin_1,bin_1,bin_1,bin_0,bin_2,bin_0
bin_0,Miami Dolphins,11,bin_1,bin_2,bin_2,bin_1,bin_1,bin_2,bin_0,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_0,bin_1,bin_0,bin_1,bin_0,bin_1
bin_0,New England Patriots,11,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_0,bin_0,bin_1,bin_3,bin_1,bin_2
bin_0,New York Jets,9,bin_1,bin_2,bin_2,bin_1,bin_1,bin_2,bin_2,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_0,bin_0,bin_1,bin_2,bin_2,bin_1
bin_0,Buffalo Bills,7,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_0,bin_1,bin_2,bin_1
bin_0,Pittsburgh Steelers,12,bin_0,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_0
bin_0,Baltimore Ravens,11,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_1,bin_0,bin_1,bin_1,bin_1,bin_3,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0
bin_0,Cincinnati Bengals,4,bin_2,bin_1,bin_0,bin_0,bin_1,bin_0,bin_1,bin_1,bin_0,bin_1,bin_1,bin_0,bin_0,bin_1,bin_0,bin_0,bin_1,bin_0,bin_0,bin_0,bin_0,bin_0,bin_0,bin_1,bin_0,bin_1,bin_0
bin_0,Cleveland Browns,4,bin_2,bin_0,bin_0,bin_0,bin_0,bin_0,bin_1,bin_0,bin_0,bin_0,bin_1,bin_0,bin_0,bin_2,bin_0,bin_0,bin_1,bin_0,bin_0,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0
bin_0,Tennessee Titans,13,bin_0,bin_3,bin_2,bin_1,bin_1,bin_1,bin_0,bin_0,bin_1,bin_0,bin_0,bin_1,bin_0,bin_0,bin_1,bin_0,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_2,bin_0,bin_1
bin_0,Indianapolis Colts,12,bin_0,bin_2,bin_2,bin_1,bin_1,bin_2,bin_0,bin_0,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,bin_2,bin_0,bin_0,bin_1,bin_0,bin_0,bin_1,bin_0,bin_1,bin_2,bin_1,bin_2
bin_0,Houston Texans,8,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_2,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_2,bin_2,bin_1
bin_0,Jacksonville Jaguars,5,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1
bin_0,San Diego Chargers,8,bin_1,bin_1,bin_2,bin_2,bin_0,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_3,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_2
bin_0,Denver Broncos,8,bin_1,bin_1,bin_1,bin_2,bin_1,bin_3,bin_2,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_0,bin_1,bin_1,bin_2,bin_2,bin_2
bin_0,Oakland Raiders,5,bin_2,bin_1,bin_0,bin_0,bin_0,bin_1,bin_1,bin_1,bin_0,bin_0,bin_0,bin_0,bin_0,bin_1,bin_1,bin_0,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_1,bin_0
bin_0,Kansas City Chiefs,2,bin_3,bin_0,bin_0,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_0,bin_2,bin_1,bin_0,bin_0,bin_0,bin_1,bin_1,bin_1
bin_0,New York Giants,12,bin_0,bin_2,bin_2,bin_2,bin_1,bin_2,bin_0,bin_0,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_3,bin_2,bin_1,bin_1,bin_2,bin_3,bin_0,bin_1
bin_0,Philadelphia Eagles,9,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_1,bin_2,bin_1,bin_1
bin_0,Dallas Cowboys,9,bin_1,bin_2,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_0,bin_1,bin_2,bin_1
bin_0,Washington Redskins,8,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1
bin_0,Minnesota Vikings,10,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_0,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1
bin_0,Chicago Bears,9,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_0,bin_1,bin_1,bin_1
bin_0,Green Bay Packers,6,bin_2,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_0,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_0,bin_2,bin_1,bin_2
bin_0,Detroit Lions,0,bin_3,bin_0,bin_0,bin_0,bin_0,bin_1,bin_2,bin_1,bin_0,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_0,bin_0,bin_0,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1
bin_0,Carolina Panthers,12,bin_0,bin_2,bin_2,bin_2,bin_0,bin_2,bin_1,bin_0,bin_1,bin_0,bin_0,bin_1,bin_0,bin_1,bin_2,bin_1,bin_2,bin_2,bin_3,bin_2,bin_1,bin_1,bin_0,bin_0,bin_2,bin_1,bin_1
bin_0,Atlanta Falcons,11,bin_1,bin_2,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_0,bin_0,bin_1,bin_0,bin_1,bin_2,bin_1,bin_3,bin_2,bin_2,bin_2,bin_2,bin_0,bin_0,bin_1,bin_2,bin_1,bin_2
bin_0,Tampa Bay Buccaneers,9,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1
bin_0,New Orleans Saints,8,bin_1,bin_1,bin_2,bin_3,bin_2,bin_3,bin_1,bin_0,bin_2,bin_2,bin_2,bin_3,bin_2,bin_2,bin_3,bin_2,bin_1,bin_0,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_2
bin_0,Arizona Cardinals,9,bin_1,bin_2,bin_1,bin_2,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_2,bin_3,bin_1,bin_1,bin_2,bin_2,bin_0,bin_0,bin_1,bin_0,bin_0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1
bin_0,San Francisco 49ers,7,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1
bin_0,Seattle Seahawks,4,bin_2,bin_0,bin_1,bin_0,bin_0,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_0,bin_0,bin_1,bin_0,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_0,bin_1,bin_1,bin_1
bin_0,St. Louis Rams,2,bin_3,bin_0,bin_0,bin_1,bin_1,bin_1,bin_2,bin_1,bin_0,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_0,bin_1,bin_0,bin_0,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_2,bin_0
bin_1,New England Patriots,10,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_0,bin_1,bin_2,bin_2,bin_1,bin_2
bin_1,New York Jets,9,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_2,bin_1,bin_1,bin_0,bin_0,bin_0,bin_0,bin_2,bin_1,bin_0,bin_3,bin_3,bin_2,bin_2,bin_2,bin_1,bin_1,bin_0,bin_1,bin_2,bin_1
bin_1,Miami Dolphins,7,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_0,bin_0,bin_0,bin_1,bin_2,bin_1
bin_1,Buffalo Bills,6,bin_2,bin_1,bin_1,bin_0,bin_0,bin_1,bin_2,bin_1,bin_0,bin_0,bin_0,bin_0,bin_0,bin_2,bin_1,bin_0,bin_1,bin_1,bin_0,bin_2,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0
bin_1,Cincinnati Bengals,10,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_0,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1
bin_1,Baltimore Ravens,9,bin_1,bin_2,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_2,bin_1,bin_2,bin_2,bin_0,bin_2,bin_1,bin_1
bin_1,Pittsburgh Steelers,9,bin_1,bin_2,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1
bin_1,Cleveland Browns,5,bin_2,bin_1,bin_0,bin_0,bin_1,bin_0,bin_2,bin_1,bin_0,bin_0,bin_0,bin_0,bin_0,bin_2,bin_0,bin_0,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_0,bin_0,bin_2,bin_0
bin_1,Indianapolis Colts,14,bin_0,bin_3,bin_2,bin_2,bin_1,bin_2,bin_1,bin_0,bin_2,bin_2,bin_2,bin_2,bin_2,bin_2,bin_2,bin_2,bin_0,bin_0,bin_1,bin_0,bin_0,bin_0,bin_0,bin_1,bin_2,bin_1,bin_2
bin_1,Houston Texans,9,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_2,bin_2,bin_3,bin_1,bin_1,bin_3,bin_2,bin_1,bin_0,bin_1,bin_0,bin_1,bin_1,bin_1,bin_0,bin_1,bin_2,bin_2
bin_1,Tennessee Titans,8,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_2,bin_2,bin_1,bin_0,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_3,bin_1,bin_1,bin_1,bin_0,bin_1,bin_2,bin_1
bin_1,Jacksonville Jaguars,7,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_0,bin_0,bin_0,bin_1,bin_1,bin_1
bin_1,San Diego Chargers,13,bin_0,bin_3,bin_2,bin_2,bin_1,bin_2,bin_0,bin_0,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_3,bin_2,bin_1,bin_0,bin_1,bin_0,bin_0,bin_0,bin_0,bin_1,bin_3,bin_1,bin_2
bin_1,Denver Broncos,8,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1
bin_1,Oakland Raiders,5,bin_2,bin_1,bin_0,bin_0,bin_0,bin_0,bin_2,bin_2,bin_0,bin_0,bin_1,bin_0,bin_0,bin_2,bin_0,bin_0,bin_1,bin_1,bin_0,bin_1,bin_0,bin_2,bin_2,bin_1,bin_0,bin_2,bin_0
bin_1,Kansas City Chiefs,4,bin_2,bin_0,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_0,bin_0,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1
bin_1,Dallas Cowboys,11,bin_1,bin_2,bin_2,bin_2,bin_1,bin_3,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_0,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1
bin_1,Philadelphia Eagles,11,bin_1,bin_2,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1
bin_1,New York Giants,8,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1
bin_1,Washington Redskins,4,bin_2,bin_0,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_1,bin_0,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1
bin_1,Minnesota Vikings,12,bin_0,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2,bin_2,bin_0,bin_2,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_0,bin_2
bin_1,Green Bay Packers,11,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_0,bin_0,bin_2,bin_2,bin_1,bin_2,bin_1,bin_0,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_0,bin_2
bin_1,Chicago Bears,7,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_0,bin_1,bin_1,bin_2,bin_1,bin_1,bin_3,bin_1,bin_1,bin_0,bin_0,bin_0,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_2,bin_0
bin_1,Detroit Lions,2,bin_3,bin_0,bin_0,bin_1,bin_2,bin_0,bin_3,bin_1,bin_1,bin_1,bin_2,bin_1,bin_0,bin_3,bin_0,bin_1,bin_1,bin_0,bin_0,bin_1,bin_0,bin_1,bin_1,bin_2,bin_0,bin_3,bin_0
bin_1,New Orleans Saints,13,bin_0,bin_3,bin_2,bin_2,bin_2,bin_3,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_2,bin_1,bin_3,bin_2,bin_2,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_2
bin_1,Atlanta Falcons,9,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_0,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_2,bin_2,bin_1,bin_1
bin_1,Carolina Panthers,8,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_0,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_0,bin_1,bin_2,bin_1
bin_1,Tampa Bay Buccaneers,3,bin_3,bin_0,bin_0,bin_1,bin_1,bin_1,bin_2,bin_0,bin_0,bin_1,bin_1,bin_1,bin_0,bin_3,bin_1,bin_1,bin_1,bin_0,bin_0,bin_1,bin_0,bin_1,bin_1,bin_0,bin_0,bin_2,bin_0
bin_1,Arizona Cardinals,10,bin_1,bin_2,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_1,bin_2,bin_2,bin_2,bin_1,bin_2,bin_2,bin_2,bin_0,bin_0,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1
bin_1,San Francisco 49ers,8,bin_1,bin_1,bin_2,bin_1,bin_0,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_0,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1
bin_1,Seattle Seahawks,5,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_0,bin_0,bin_1,bin_0,bin_1,bin_1,bin_2,bin_1,bin_2,bin_1
bin_1,St. Louis Rams,1,bin_3,bin_0,bin_0,bin_0,bin_1,bin_0,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_0,bin_2,bin_0,bin_1,bin_1,bin_1,bin_0,bin_1,bin_0,bin_1,bin_1,bin_1,bin_0,bin_2,bin_0
bin_1,New England Patriots,14,bin_0,bin_3,bin_3,bin_2,bin_1,bin_2,bin_0,bin_0,bin_2,bin_1,bin_1,bin_2,bin_2,bin_0,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_3,bin_0,bin_2
bin_1,New York Jets,11,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_0,bin_1,bin_1,bin_1
bin_1,Miami Dolphins,7,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_0,bin_2,bin_1,bin_1,bin_1,bin_0,bin_0,bin_0,bin_1,bin_0,bin_0,bin_1,bin_1,bin_2,bin_1
bin_1,Buffalo Bills,4,bin_2,bin_0,bin_0,bin_1,bin_1,bin_1,bin_3,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_0,bin_0,bin_0,bin_0,bin_0,bin_2,bin_1
bin_1,Pittsburgh Steelers,12,bin_0,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_0,bin_2,bin_1,bin_1
bin_1,Baltimore Ravens,12,bin_0,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1
bin_1,Cleveland Browns,5,bin_2,bin_1,bin_1,bin_1,bin_0,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_2,bin_1
bin_1,Cincinnati Bengals,4,bin_2,bin_0,bin_1,bin_1,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_1,bin_2,bin_1,bin_2,bin_1,bin_0,bin_0,bin_0,bin_0,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1
bin_1,Indianapolis Colts,10,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_0,bin_2,bin_3,bin_3,bin_3,bin_2,bin_1,bin_2,bin_3,bin_1,bin_0,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_2,bin_1,bin_2
bin_1,Jacksonville Jaguars,8,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1
bin_1,Houston Texans,6,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_1,bin_0,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2
bin_1,Tennessee Titans,6,bin_2,bin_1,bin_1,bin_1,bin_0,bin_1,bin_2,bin_1,bin_0,bin_0,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1
bin_1,Kansas City Chiefs,10,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_0,bin_0,bin_2,bin_0,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_3,bin_2,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1
bin_1,San Diego Chargers,9,bin_1,bin_2,bin_2,bin_2,bin_2,bin_3,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_3,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2
bin_1,Oakland Raiders,8,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_3,bin_3,bin_2,bin_1,bin_1,bin_1
bin_1,Denver Broncos,4,bin_2,bin_0,bin_0,bin_2,bin_1,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1,bin_0,bin_1,bin_1,bin_0,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1
bin_1,Philadelphia Eagles,10,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_2,bin_2,bin_3,bin_1,bin_2,bin_2,bin_0,bin_2,bin_1,bin_2
bin_1,New York Giants,10,bin_1,bin_2,bin_2,bin_2,bin_2,bin_2,bin_3,bin_2,bin_2,bin_1,bin_1,bin_2,bin_1,bin_3,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_3,bin_1
bin_1,Dallas Cowboys,6,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_2,bin_2,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1
bin_1,Washington Redskins,6,bin_2,bin_1,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_0,bin_0,bin_0,bin_1,bin_0,bin_1,bin_0,bin_1,bin_1,bin_2,bin_1
bin_1,Chicago Bears,11,bin_1,bin_2,bin_2,bin_1,bin_0,bin_1,bin_2,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_0,bin_1,bin_1,bin_0,bin_1,bin_1,bin_1,bin_1,bin_2,bin_0
bin_1,Green Bay Packers,10,bin_1,bin_2,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,bin_2,bin_1,bin_0,bin_1,bin_1,bin_1,bin_0,bin_0,bin_1,bin_2,bin_1,bin_1
